orgID,oldID,CountDate,MaterialID,Counter,Priority,Completed,Unscheduled,Material Not Found,Reason Scheduled,CM Print Flag,Notes
1,1944,09/06/2022,232,Mikayla,,TRUE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1945,09/07/2022,238,Mikayla,,TRUE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1946,09/08/2022,242,,,TRUE,FALSE,FALSE,Movement 311 from GBRW on 08/24/2022,FALSE,
1,1947,09/08/2022,244,,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 08/24/2022,FALSE,
1,1948,08/30/2022,218,,,TRUE,FALSE,FALSE,,FALSE,
1,1949,08/30/2022,699,,,TRUE,FALSE,FALSE,,FALSE,
1,1950,09/06/2022,44,,,TRUE,FALSE,FALSE,,FALSE,
1,1951,09/06/2022,55,,,TRUE,FALSE,FALSE,,FALSE,
1,1952,09/06/2022,106,,,TRUE,FALSE,TRUE,,FALSE,
1,1953,09/06/2022,114,,,TRUE,FALSE,FALSE,,FALSE,
1,1954,09/06/2022,126,,,TRUE,FALSE,FALSE,,FALSE,
1,1955,09/06/2022,193,,,TRUE,FALSE,FALSE,,FALSE,
1,1956,09/06/2022,223,,,TRUE,FALSE,FALSE,,FALSE,
1,1957,09/06/2022,266,,,TRUE,FALSE,FALSE,,FALSE,
1,1958,09/06/2022,279,Mikayla+Calvin,,TRUE,FALSE,TRUE,,FALSE,"Mikayla: 868 only, Calvin:HVC only"
1,1959,09/06/2022,356,,,TRUE,FALSE,FALSE,,FALSE,
1,1960,09/06/2022,467,,,TRUE,FALSE,FALSE,,FALSE,
1,1961,09/06/2022,628,,,TRUE,FALSE,FALSE,,FALSE,
1,1962,09/06/2022,692,,,TRUE,FALSE,FALSE,,FALSE,
1,1963,09/01/2022,83,Calvin,,TRUE,FALSE,FALSE,Received Material,FALSE,
1,1964,09/01/2022,702,Calvin,,TRUE,FALSE,FALSE,Received Material,FALSE,
1,1965,09/06/2022,315,Mikayla+Calvin,,TRUE,FALSE,FALSE,Received Material,FALSE,"Mikayla:868 only, Calvin:HVC only"
1,1966,08/30/2022,703,,,TRUE,FALSE,FALSE,"Received Material, initial count, get part type3",FALSE,
1,1967,08/30/2022,704,,,TRUE,FALSE,FALSE,"Received Material, initial count, get part type",FALSE,
1,1968,08/30/2022,273,,,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,Check IQC thouroughly
1,1969,09/02/2022,131,,,TRUE,FALSE,FALSE,Picked for Orders -- --,FALSE,
1,1970,09/07/2022,135,Mikayla,,TRUE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1971,09/07/2022,142,Mikayla,,TRUE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1972,09/07/2022,196,Mikayla,,TRUE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1973,09/02/2022,247,,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 08/24/2022,FALSE,
1,1974,09/02/2022,249,,,TRUE,FALSE,FALSE,Movement 311 from GBRW on 08/24/2022,FALSE,
1,1975,09/02/2022,256,,,FALSE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1976,09/02/2022,280,,,TRUE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1977,09/02/2022,311,,,FALSE,FALSE,FALSE,Movement 261 from GBRW on 08/23/2022,FALSE,
1,1978,09/01/2022,120,Mikayla,,TRUE,FALSE,FALSE,Picked for Orders -- --,FALSE,
1,1980,09/02/2022,287,,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 08/29/2022,FALSE,
1,1981,09/06/2022,637,,,TRUE,FALSE,FALSE,Picked for Orders -- --,FALSE,
1,1982,09/06/2022,224,,,TRUE,FALSE,FALSE,Picked for Orders -- --,FALSE,
1,1983,09/07/2022,229,Calvin,,TRUE,FALSE,FALSE,Movement 261 from GBRC on 08/23/2022,FALSE,
1,1984,08/31/2022,131,Mikayla,Ryan,TRUE,FALSE,FALSE,Ryan request,FALSE,DO NOT TRUST THE IMS TAGS!!!  Open the boxes at SMC
1,1985,09/21/2022,305,Mervin,,TRUE,FALSE,FALSE,Received Material,FALSE,
1,1986,09/07/2022,697,Calvin,,TRUE,FALSE,FALSE,,FALSE,
1,1987,09/01/2022,224,Mikayla,,TRUE,FALSE,FALSE,,FALSE,
1,1988,09/01/2022,315,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,1989,09/01/2022,273,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,1990,09/02/2022,699,,,FALSE,FALSE,FALSE,,FALSE,
1,1991,09/07/2022,61,Calvin,,TRUE,FALSE,FALSE,"Picked for Orders Aug. 29, 2022, 12:28 p.m.",FALSE,
1,1992,09/06/2022,218,,,TRUE,FALSE,TRUE,Picked for Orders -- --,FALSE,
1,1993,09/02/2022,120,,,TRUE,FALSE,FALSE,,FALSE,
1,1994,09/02/2022,224,,,TRUE,FALSE,FALSE,,FALSE,
1,1996,09/21/2022,280,Calvin,,TRUE,FALSE,FALSE,,FALSE,
1,1997,09/06/2022,699,,,TRUE,FALSE,FALSE,Stabilize Count,FALSE,
1,1998,09/06/2022,120,,,TRUE,FALSE,FALSE,Material Movement,FALSE,
1,1999,09/06/2022,222,Mikayla,,TRUE,FALSE,FALSE,,FALSE,
1,2000,09/06/2022,343,Mikayla,,TRUE,FALSE,FALSE,,FALSE,
1,2001,09/06/2022,346,Mikayla,,TRUE,FALSE,FALSE,,FALSE,
1,2004,09/19/2022,689,Calvin,Ryan,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 at Sept. 2, 2022, 7:50 a.m.",FALSE,
1,2005,09/08/2022,266,,,FALSE,FALSE,FALSE,,FALSE,
1,2006,09/08/2022,229,,,FALSE,FALSE,FALSE,,FALSE,
1,2007,09/08/2022,278,,,FALSE,FALSE,FALSE,,FALSE,
1,2008,09/08/2022,33,,,TRUE,FALSE,FALSE,,FALSE,
1,2009,09/08/2022,66,,,TRUE,FALSE,FALSE,,FALSE,
1,2010,09/08/2022,65,,,TRUE,FALSE,FALSE,,FALSE,
1,2011,09/08/2022,23,,,FALSE,FALSE,FALSE,,FALSE,
1,2012,09/08/2022,24,,,FALSE,FALSE,FALSE,,FALSE,
1,2013,09/09/2022,705,,,TRUE,FALSE,FALSE,Received Material,FALSE,
1,2014,09/09/2022,706,,,TRUE,FALSE,FALSE,Received Material,FALSE,
1,2016,09/13/2022,279,,,TRUE,FALSE,FALSE,Movement 262 to GBRC on 09/07/2022,FALSE,
1,2017,09/12/2022,686,,vfy,TRUE,FALSE,FALSE,"Verify Prev Ct, Picked for Picklist PK22090001 on Sept. 2, 2022, 8:01 a.m.",FALSE,
1,2019,09/12/2022,704,,vfy,TRUE,FALSE,FALSE,"Verify Count, Movement 101 to GBRU on 09/07/2022",FALSE,
1,2020,09/09/2022,120,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090005 on Sept. 7, 2022, 1:39 p.m.",FALSE,
1,2021,09/16/2022,192,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090002 on Sept. 2, 2022, 9:34 a.m.",FALSE,
1,2022,09/12/2022,224,,vfy,TRUE,FALSE,FALSE,"Verify, Picked for Picklist PK22090004 on Sept. 7, 2022, 10:02 a.m.",FALSE,
1,2023,09/12/2022,628,,vfy,TRUE,FALSE,FALSE,"Verify Prev Ct, Picked for Picklist PK22090002 on Sept. 2, 2022, 9:24 a.m.",FALSE,
1,2024,09/16/2022,104,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 on Sept. 2, 2022, 7:16 a.m.",FALSE,
1,2025,09/22/2022,563,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 on Sept. 2, 2022, 7:22 a.m.",FALSE,
1,2026,09/16/2022,98,,,TRUE,FALSE,FALSE,Movement 311 from GBRU on 09/07/2022,FALSE,
1,2027,09/20/2022,133,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 on Sept. 2, 2022, 7:26 a.m.",FALSE,
1,2028,09/21/2022,149,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 on Sept. 2, 2022, 7:48 a.m.",FALSE,
1,2029,09/16/2022,247,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090003 on Sept. 2, 2022, 2:52 p.m.",FALSE,
1,2030,09/22/2022,287,,,TRUE,FALSE,FALSE,Movement 311 from GBRW on 09/01/2022,FALSE,
1,2031,09/21/2022,311,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 on Sept. 2, 2022, 7:21 a.m.",FALSE,
1,2032,09/16/2022,322,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090003 on Sept. 2, 2022, 3:37 p.m.",FALSE,
1,2033,09/09/2022,479,,,TRUE,FALSE,FALSE,Movement 101 to GBRW on 09/02/2022,FALSE,
1,2034,09/15/2022,489,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/07/2022,FALSE,
1,2035,09/13/2022,698,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090003 on Sept. 2, 2022, 3:24 p.m.",FALSE,
1,2036,09/16/2022,147,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 on Sept. 2, 2022, 7:30 a.m.",FALSE,
1,2037,09/16/2022,432,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090001 on Sept. 2, 2022, 7:17 a.m.",FALSE,
1,2038,09/14/2022,703,,,FALSE,FALSE,FALSE,Movement 311 from GBRU on 09/06/2022,FALSE,
1,2039,09/09/2022,394,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/07/2022,FALSE,
1,2040,09/09/2022,397,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/07/2022,FALSE,
1,2041,09/21/2022,85,Mervin,,TRUE,FALSE,FALSE,Movement 311 from GBRU on 09/01/2022,FALSE,
1,2042,09/21/2022,87,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090004 on Sept. 7, 2022, 1:10 p.m.",FALSE,
1,2043,09/16/2022,268,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090002 on Sept. 2, 2022, 9:17 a.m.",FALSE,
1,2044,09/15/2022,554,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090002 at Sept. 2, 2022, 8:12 a.m.",FALSE,
1,2045,09/09/2022,702,,,TRUE,FALSE,FALSE,Movement 311 from GBRW on 09/02/2022,FALSE,
1,2046,09/23/2022,20,Mervin,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/02/2022,FALSE,
1,2047,09/21/2022,423,Nickkia,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090003 on Sept. 2, 2022, 3 p.m.",FALSE,
1,2048,09/16/2022,424,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090003 on Sept. 2, 2022, 2:43 p.m.",FALSE,
1,2049,09/15/2022,425,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090003 on Sept. 2, 2022, 2:32 p.m.",FALSE,
1,2050,09/15/2022,426,,,TRUE,FALSE,FALSE,Movement 101 to GBRW on 09/02/2022,FALSE,
1,2051,09/16/2022,654,,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 09/07/2022,FALSE,
1,2052,09/09/2022,2,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/02/2022,FALSE,
1,2053,09/09/2022,6,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/02/2022,FALSE,
1,2054,09/09/2022,130,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090003 on Sept. 2, 2022, 2:31 p.m.",FALSE,What part type is this?
1,2055,09/15/2022,487,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/02/2022,FALSE,
1,2056,09/14/2022,542,,,FALSE,FALSE,FALSE,Movement 101 to GBRW on 09/07/2022,FALSE,
1,2057,09/12/2022,270,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2059,09/15/2022,23,,,TRUE,FALSE,FALSE,,FALSE,
1,2060,09/16/2022,21,,,TRUE,FALSE,FALSE,,FALSE,
1,2061,09/21/2022,206,Mervin,,TRUE,FALSE,FALSE,,FALSE,
1,2062,09/16/2022,152,,,TRUE,FALSE,FALSE,,FALSE,
1,2064,09/16/2022,700,,,TRUE,FALSE,FALSE,,FALSE,
1,2065,09/21/2022,172,Mervin,,TRUE,FALSE,FALSE,,FALSE,
1,2066,09/21/2022,220,Nickkia,,FALSE,FALSE,FALSE,,FALSE,
1,2067,09/23/2022,234,Mervin,,TRUE,FALSE,FALSE,,FALSE,
1,2068,09/21/2022,235,Mervin,,TRUE,FALSE,FALSE,,FALSE,
1,2069,09/22/2022,238,,,TRUE,FALSE,FALSE,,FALSE,
1,2070,09/23/2022,240,Mervin,,FALSE,FALSE,FALSE,,FALSE,
1,2071,09/22/2022,244,,,TRUE,FALSE,FALSE,,FALSE,
1,2072,09/23/2022,256,Mervin,,FALSE,FALSE,FALSE,,FALSE,
1,2073,09/20/2022,399,,,TRUE,FALSE,FALSE,,FALSE,
1,2074,09/23/2022,684,Mervin,,FALSE,FALSE,FALSE,,FALSE,
1,2075,09/23/2022,660,Mervin,,TRUE,FALSE,FALSE,,FALSE,
1,2076,09/15/2022,10,,,TRUE,FALSE,FALSE,,FALSE,
1,2077,09/15/2022,12,,,TRUE,FALSE,FALSE,,FALSE,
1,2078,09/15/2022,19,,,TRUE,FALSE,FALSE,,FALSE,
1,2079,09/15/2022,32,,,TRUE,FALSE,FALSE,,FALSE,
1,2080,09/20/2022,326,,,TRUE,FALSE,FALSE,,FALSE,
1,2081,09/20/2022,550,,,TRUE,FALSE,FALSE,,FALSE,
1,2082,09/20/2022,625,,,TRUE,FALSE,FALSE,,FALSE,
1,2084,09/16/2022,373,,,TRUE,FALSE,FALSE,,FALSE,
1,2085,09/16/2022,374,,,TRUE,FALSE,FALSE,,FALSE,
1,2086,09/16/2022,386,,,FALSE,FALSE,FALSE,,FALSE,
1,2087,09/21/2022,8,Nickkia,,FALSE,FALSE,FALSE,,FALSE,
1,2088,09/21/2022,18,Nickkia,,TRUE,FALSE,FALSE,,FALSE,
1,2089,09/21/2022,29,Nickkia,,TRUE,FALSE,FALSE,,FALSE,
1,2090,09/21/2022,297,Calvin,,TRUE,FALSE,FALSE,,FALSE,
1,2091,09/21/2022,422,Mervin,,TRUE,FALSE,FALSE,,FALSE,
1,2092,09/21/2022,436,Calvin,,TRUE,FALSE,FALSE,,FALSE,
1,2093,09/12/2022,96,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2094,09/12/2022,184,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2095,09/12/2022,218,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2096,09/12/2022,229,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2097,09/12/2022,258,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2098,09/12/2022,259,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2099,09/12/2022,688,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2100,09/12/2022,266,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2101,09/12/2022,273,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2102,09/12/2022,315,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2103,09/12/2022,697,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2104,09/12/2022,465,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2105,09/12/2022,466,,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2106,09/13/2022,505,,Audit,TRUE,FALSE,FALSE,Audit,FALSE,
1,2107,09/13/2022,23,,Audit,TRUE,FALSE,FALSE,Audit,FALSE,
1,2108,09/16/2022,193,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090006 on Sept. 8, 2022, 2:59 p.m.",FALSE,
1,2109,09/16/2022,229,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090007 on Sept. 8, 2022, 3:13 p.m.",FALSE,
1,2110,09/19/2022,120,Calvin,Ryan,TRUE,FALSE,FALSE,"Picked for Picklist PK22090009 on Sept. 9, 2022, 7:35 a.m.",FALSE,
1,2111,09/19/2022,218,Calvin,Ryan,TRUE,FALSE,FALSE,"Picked for Picklist PK22090009 on Sept. 9, 2022, 8:43 a.m.",FALSE,
1,2112,09/19/2022,628,Mikayla,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090009 on Sept. 9, 2022, 8:53 a.m.",FALSE,
1,2113,09/19/2022,196,Calvin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090008 on Sept. 8, 2022, 3:57 p.m.",FALSE,
1,2114,09/23/2022,227,Calvin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090008 on Sept. 8, 2022, 3:45 p.m.",FALSE,
1,2115,09/21/2022,335,Nickkia,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090007 on Sept. 8, 2022, 2:53 p.m.",FALSE,
1,2116,09/20/2022,404,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090008 on Sept. 8, 2022, 4:02 p.m.",FALSE,
1,2117,09/19/2022,9,Mikayla,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090010 on Sept. 9, 2022, 9:36 a.m.",FALSE,
1,2118,09/23/2022,24,Mervin,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090009 on Sept. 9, 2022, 7:52 a.m.",FALSE,
1,2119,09/23/2022,63,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090009 on Sept. 9, 2022, 7:09 a.m.",FALSE,
1,2120,09/19/2022,55,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2121,09/19/2022,266,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2122,09/19/2022,229,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2123,09/19/2022,279,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2124,09/19/2022,688,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2125,09/19/2022,467,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2126,09/19/2022,356,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2127,09/19/2022,192,Mikayla,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2128,09/19/2022,224,Mikayla,Ryan-T,TRUE,FALSE,FALSE,,FALSE,
1,2129,09/19/2022,223,Mikayla,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2130,09/19/2022,184,Mikayla,Ryan-T,TRUE,FALSE,FALSE,,FALSE,
1,2131,09/20/2022,224,,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2132,09/20/2022,55,,,TRUE,FALSE,FALSE,Material Movement,FALSE,Physically count!!
1,2133,09/21/2022,193,Mervin,,TRUE,FALSE,FALSE,Material Movement,FALSE,
1,2134,09/21/2022,713,Calvin,,TRUE,FALSE,FALSE,Initial Count,FALSE,What part type is this?
1,2135,09/21/2022,218,Mervin,vfy,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,Physically count open boxes!!
1,2136,09/21/2022,130,Calvin,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 9/16/2022,FALSE,
1,2137,09/26/2022,229,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090020 on Sept. 20, 2022, 7:58 a.m.",FALSE,
1,2138,09/26/2022,258,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090018 on Sept. 19, 2022, 9:32 a.m.",FALSE,
1,2139,09/23/2022,259,Mervin,,TRUE,FALSE,FALSE,Movement 502 from GBRC on 9/16/2022,FALSE,
1,2140,09/21/2022,278,Calvin,,TRUE,FALSE,FALSE,Movement 311 from GBRC on 09/13/2022,FALSE,
1,2141,09/21/2022,279,Calvin,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/13/2022,FALSE,
1,2142,09/26/2022,315,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090021 on Sept. 20, 2022, 8:38 a.m.",FALSE,
1,2143,09/26/2022,356,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090021 on Sept. 20, 2022, 8:47 a.m.",FALSE,
1,2144,09/26/2022,686,,,TRUE,FALSE,FALSE,Movement 311 from GBRC on 9/19/2022,FALSE,
1,2145,09/26/2022,91,,,TRUE,FALSE,FALSE,Picked for Picklist PK22090016 on -- --,FALSE,
1,2146,09/21/2022,195,Calvin,,TRUE,FALSE,FALSE,Movement 311 from GBRW on 9/16/2022,FALSE,
1,2147,09/26/2022,704,,,TRUE,FALSE,FALSE,Picked for Picklist PK22090016 on -- --,FALSE,
1,2148,09/21/2022,689,Calvin,,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2149,09/26/2022,192,,,TRUE,FALSE,FALSE,Movement 311 from GBRW on 9/16/2022,FALSE,
1,2150,09/23/2022,135,Calvin,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090021 on Sept. 19, 2022, 3:04 p.m.",FALSE,
1,2151,09/23/2022,140,Calvin,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090018 on Sept. 19, 2022, 7:47 a.m.",FALSE,
1,2152,09/21/2022,142,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090018 on Sept. 19, 2022, 8:07 a.m.",FALSE,
1,2153,09/21/2022,232,Mervin,,TRUE,FALSE,FALSE,Picked for Picklist PK22090015 on -- --,FALSE,
1,2154,09/27/2022,242,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090019 on Sept. 19, 2022, 9:53 a.m.",FALSE,
1,2155,09/21/2022,247,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090019 on Sept. 19, 2022, 10:02 a.m.",FALSE,
1,2156,09/21/2022,249,Nickkia,,TRUE,FALSE,FALSE,Movement 101 to GBRW on 09/16/2022,FALSE,
1,2157,09/27/2022,251,,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 9/16/2022,FALSE,
1,2158,09/22/2022,322,,,TRUE,FALSE,FALSE,Movement 101 to GBRW on 09/13/2022,FALSE,
1,2159,09/23/2022,479,Calvin,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 9/16/2022,FALSE,
1,2160,09/22/2022,487,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 9/19/2022,FALSE,
1,2161,09/23/2022,489,Calvin,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 9/16/2022,FALSE,
1,2162,09/22/2022,490,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 9/16/2022,FALSE,
1,2163,09/27/2022,698,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090019 on Sept. 19, 2022, 10:28 a.m.",FALSE,
1,2164,09/23/2022,147,Calvin,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090021 on Sept. 19, 2022, 3:07 p.m.",FALSE,
1,2165,09/28/2022,703,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090021 on Sept. 20, 2022, 7:59 a.m.",FALSE,
1,2166,09/28/2022,394,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090014 on Sept. 15, 2022, 2:55 p.m.",FALSE,
1,2167,09/28/2022,397,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090018 on Sept. 19, 2022, 8:30 a.m.",FALSE,
1,2168,09/27/2022,65,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090013 on Sept. 16, 2022, 8:54 a.m.",FALSE,
1,2169,09/23/2022,66,Mervin,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090017 on Sept. 16, 2022, 12:57 p.m.",FALSE,
1,2170,09/27/2022,83,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090013 on Sept. 16, 2022, 8:32 a.m.",FALSE,
1,2171,09/22/2022,702,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090013 on Sept. 15, 2022, 12:07 p.m.",FALSE,
1,2172,09/28/2022,94,,,FALSE,FALSE,FALSE,Picked for Picklist PK22090016 on -- --,FALSE,
1,2173,09/21/2022,318,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090021 on Sept. 20, 2022, 8:04 a.m.",FALSE,
1,2174,09/23/2022,424,Calvin,,FALSE,FALSE,FALSE,Movement 101 to GBRW on 09/13/2022,FALSE,
1,2175,09/28/2022,426,,,FALSE,FALSE,FALSE,Picked for Picklist PK22090019 on -- --,FALSE,
1,2176,09/27/2022,6,,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 09/13/2022,FALSE,
1,2177,09/28/2022,10,,,FALSE,FALSE,FALSE,Movement 101 to GBRW on 09/14/2022,FALSE,
1,2178,09/28/2022,12,,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 9/20/2022,FALSE,
1,2179,09/21/2022,710,Calvin,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/15/2022,FALSE,
1,2180,09/21/2022,711,Calvin,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/14/2022,FALSE,
1,2181,09/21/2022,714,Calvin,,TRUE,FALSE,FALSE,Movement 501 to GBRC on 09/16/2022,FALSE,
1,2182,09/21/2022,722,Calvin,,TRUE,FALSE,FALSE,Movement 501 to GBRC on 9/16/2022,FALSE,
1,2183,09/21/2022,542,Calvin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090021 on Sept. 20, 2022, 8:24 a.m.",FALSE,
1,2185,09/22/2022,671,,,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2186,09/22/2022,315,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2187,09/22/2022,266,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2188,09/22/2022,278,Calvin,Ryan,FALSE,FALSE,FALSE,,FALSE,
1,2189,09/22/2022,259,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2190,09/22/2022,714,Calvin,Ryan,FALSE,FALSE,FALSE,,FALSE,
1,2191,09/22/2022,273,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2192,09/22/2022,272,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2193,09/22/2022,261,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2194,09/22/2022,279,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2195,09/22/2022,229,Calvin,Ryan,TRUE,FALSE,FALSE,,FALSE,
1,2196,09/23/2022,193,Calvin,,TRUE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2197,09/28/2022,224,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2198,09/26/2022,465,,,TRUE,FALSE,FALSE,Movement 101 to GBRU on 09/21/2022,FALSE,
1,2199,09/26/2022,727,,,TRUE,FALSE,FALSE,Movement 309 to GBRW on 09/20/2022,FALSE,
1,2200,09/28/2022,689,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090025 on Sept. 21, 2022, 2:43 p.m.",FALSE,
1,2201,09/23/2022,120,Mervin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090024 on Sept. 22, 2022, 8:25 a.m.",FALSE,
1,2202,09/26/2022,671,,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090026 on Sept. 22, 2022, 7:59 a.m.",FALSE,
1,2203,09/26/2022,218,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090024 on Sept. 21, 2022, 12:20 p.m.",FALSE,
