ID,CountDate,CycCtID,MaterialID,Counter,CTD QTY Expr,BIN/LOC,PLT/POS,PKG ID/Desc,TAG QTY,NOT PHYS CTD,NOTES
1395,06/07/2022,,85,Calvin,70,868,F8,FWX1220304000001,90,FALSE,
1396,06/07/2022,,28,Calvin,200*34+1+594+60+303+200+42,868,F8,,,FALSE,
1397,06/07/2022,,324,Calvin,1152*9+665+630+482+432+526,868,F8-F13,,,FALSE,
1398,06/07/2022,,224,Calvin,800*52,868,F8-F13,,,FALSE,
1399,06/07/2022,,87,Calvin,90*13+60,868,F8-F13,,,FALSE,
1400,06/07/2022,,385,Calvin,40*46+23+39+37+40+7+6+40*2,868,F8-F13,,,FALSE,
1401,06/07/2022,,222,Calvin,800*39,868,F8-F13,,,FALSE,
1402,06/07/2022,,83,Calvin,248+3+5,868,F8-F13,,,FALSE,
1403,06/07/2022,,15,Calvin,4,868,B0,,,FALSE,
1405,06/08/2022,,192,Ryan,13328,,,,,FALSE,
1406,06/08/2022,,222,Calvin,198+800+95+10+200+11,SMC_RBFB,,,,FALSE,
1407,06/08/2022,,222,Calvin,800*(2+27+39),868,,,,FALSE,"2 plts in IQC, 27 in C7-C10, 39 in F8-F12"
1408,06/08/2022,,222,Calvin,320,IQC,,,,FALSE,
1409,06/08/2022,,222,Calvin,800,Prod,,,,FALSE,
1410,06/08/2022,,224,Calvin,237+7,SMC_RBFB,,,,FALSE,
1411,06/08/2022,,224,Calvin,800*(5+204+41+52),868,,,,FALSE,"5 plts in IQC, 204 in D2-D11, 41 in C4-C7, 52 in F8-F13"
1412,06/08/2022,,224,Calvin,800,IQC,,,,FALSE,
1413,06/08/2022,,224,Calvin,800*(13+4)+780+15+20,Prod,,,,FALSE,
1414,06/08/2022,,628,Ryan,8960+5128-1,,,,,FALSE,
1415,06/08/2022,,224,Calvin,26,HVC,,,,FALSE,
1416,06/09/2022,,343,Calvin,130,SMC_RBFB,,FWX1220314000254,130,FALSE,
1417,06/09/2022,,346,Calvin,520,SMC_RBFB,,FWX1220505000004,520,FALSE,
1418,06/09/2022,,201,Calvin,1,SMC_CN,,FWX1220328000209,0,FALSE,
1419,06/09/2022,,201,Calvin,5,SMC_CN,,FWX1211111000274,13,FALSE,
1420,06/09/2022,,201,Calvin,19,SMC_CN,,FWX1220601000213,14,FALSE,
1421,06/09/2022,,201,Calvin,44,IQC-nonconf,,FWX1220415000197,44,FALSE,
1422,06/09/2022,,346,Calvin,800,SMC East Dock,,FWX1220607000037,800,FALSE,
1423,06/09/2022,,346,Calvin,800,SMC East Dock,,FWX1220607000038,800,FALSE,
1424,06/09/2022,,346,Calvin,800,SMC East Dock,,FWX1220607000039,800,FALSE,
1425,06/09/2022,,346,Calvin,800,SMC East Dock,,FWX1220607000040,800,FALSE,
1426,06/09/2022,,346,Calvin,800,SMC East Dock,,FWX1220607000041,800,FALSE,
1427,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000051,800,FALSE,
1428,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000042,800,FALSE,
1429,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000043,800,FALSE,
1430,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000052,800,FALSE,
1431,06/09/2022,,343,Calvin,800,SMC East Dock,,tag unreachable,800,FALSE,
1432,06/09/2022,,343,Calvin,800,SMC East Dock,,tag unreachable,800,FALSE,
1433,06/09/2022,,343,Calvin,800,SMC East Dock,,tag unreachable,800,FALSE,
1434,06/09/2022,,343,Calvin,800,SMC East Dock,,tag unreachable,800,FALSE,
1435,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000045,800,FALSE,
1436,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000048,800,FALSE,
1437,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000047,800,FALSE,
1438,06/09/2022,,343,Calvin,800,SMC East Dock,,FWX1220607000053,800,FALSE,
1439,06/09/2022,,201,Calvin,44,868_C12,,FWX1211105000374,44,FALSE,
1440,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000026,44,FALSE,
1441,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000029,44,FALSE,
1442,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000030,44,FALSE,
1443,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000210,44,FALSE,
1444,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000209,44,FALSE,
1445,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000207,44,FALSE,
1446,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000208,44,FALSE,
1447,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000200,44,FALSE,
1448,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000199,44,FALSE,
1449,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000077,44,FALSE,
1450,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000078,44,FALSE,
1451,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000079,44,FALSE,
1452,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000080,44,FALSE,
1453,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000027,44,FALSE,
1454,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000028,44,FALSE,
1455,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000218,44,FALSE,
1456,06/09/2022,,201,Calvin,44,868_C12,,FWX1211105000027,44,FALSE,
1457,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000215,44,FALSE,
1458,06/09/2022,,201,Calvin,44,868_C12,,FWX1211105000375,44,FALSE,
1459,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000034,44,FALSE,
1460,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000033,44,FALSE,
1461,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000025,44,FALSE,
1462,06/09/2022,,201,Calvin,44,868_C12,,FWX1211105000024,44,FALSE,
1463,06/09/2022,,201,Calvin,44,868_C12,,FWX1211105000025,44,FALSE,
1464,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000216,44,FALSE,
1465,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000217,44,FALSE,
1466,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000061,44,FALSE,
1467,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000062,44,FALSE,
1468,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000097,44,FALSE,
1469,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000098,44,FALSE,
1470,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000213,44,FALSE,
1471,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000214,44,FALSE,
1472,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000067,44,FALSE,
1473,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000068,44,FALSE,
1474,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000065,44,FALSE,
1475,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000066,44,FALSE,
1476,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000069,44,FALSE,
1477,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000070,44,FALSE,
1478,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000057,44,FALSE,
1479,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000058,44,FALSE,
1480,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000087,44,FALSE,
1481,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000088,44,FALSE,
1482,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000083,44,FALSE,
1483,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000084,44,FALSE,
1484,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000093,44,FALSE,
1485,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000094,44,FALSE,
1486,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000089,44,FALSE,
1487,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000090,44,FALSE,
1488,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000043,44,FALSE,
1489,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000044,44,FALSE,
1490,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000041,44,FALSE,
1491,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000042,44,FALSE,
1492,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000063,44,FALSE,
1493,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000064,44,FALSE,
1494,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000091,44,FALSE,
1495,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000092,44,FALSE,
1496,06/09/2022,,201,Calvin,44,868_C12,,FWX1220217000150,44,FALSE,
1497,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000201,44,FALSE,
1498,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000186,44,FALSE,
1499,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000187,44,FALSE,
1500,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000205,44,FALSE,
1501,06/09/2022,,201,Calvin,44,868_C12,,FWX1220415000206,44,FALSE,
1502,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000059,44,FALSE,
1503,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000060,44,FALSE,
1504,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000037,44,FALSE,
1505,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000038,44,FALSE,
1506,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000035,44,FALSE,
1507,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000036,44,FALSE,
1508,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000049,44,FALSE,
1509,06/09/2022,,201,Calvin,44,868_C12,,FWX1211117000050,44,FALSE,
1510,06/09/2022,,201,Calvin,44,868_C12,,no tag,44,FALSE,
1511,06/09/2022,,343,Calvin,390,SMC_RBFB,,FWX1220314000255,390,FALSE,
1512,06/13/2022,,229,Calvin,100*2,HVC_AST_CONSIGNED,,,,FALSE,
1513,06/13/2022,,258,Calvin,25*10+7,HVC_AST_CONSIGNED,,,,FALSE,
1514,06/13/2022,,279,Calvin,7+199+191,HVC_AST_CONSIGNED,,,,FALSE,
1515,06/13/2022,,263,Calvin,53+7,HVC_AST_CONSIGNED,,,,FALSE,
1516,06/13/2022,,192,Calvin,686,HVC_CN_FLR1-1,,,,FALSE,
1517,06/13/2022,,218,Calvin,4500*2+4179,HVC_CN_FLR1-1,,,,FALSE,
1518,06/13/2022,,259,Calvin,118,HVC_CN_FLR1-1,,,,FALSE,
1519,06/13/2022,,261,Calvin,114+250*5+217+109+80+235+179,HVC_CN_FLR1-1,,,,FALSE,
1520,06/13/2022,,356,Calvin,610+2+958,HVC_CN_FLR1-1,,,,FALSE,
1521,06/13/2022,,628,Calvin,1800*5+1546+1525+716+29,HVC_CN_FLR1-1,,,,FALSE,
1522,06/13/2022,,315,Calvin,250*3+50*4+47+1+1,HVC_AST_CONshelf_2,,,,FALSE,
1523,06/13/2022,,273,Calvin,250+36+250*2+92+3,HVC_AST_CONshelf_2,,,,FALSE,
1524,06/13/2022,,193,Calvin,882,HVC_AST_CONshelf_2,,,,FALSE,
1525,06/13/2022,,273,Calvin,250+235+137+50+47+50,HVC_AST_CONshelf_2,,,,FALSE,
1526,06/13/2022,,467,Calvin,160+40+14,HVC_AST_CONshelf_2,,,,FALSE,
1527,06/13/2022,,315,Calvin,250+29+103+44,HVC_AST_CONshelf_2,,,,FALSE,
1528,06/13/2022,,678,Calvin,92+29,HVC_AST_CONSIGNEDshelf3,,,,FALSE,
1529,06/13/2022,,679,Calvin,123+119+210,HVC_AST_CONSIGNEDshelf3,,,,FALSE,
1530,06/13/2022,,679,Calvin,184,HVC_AST_CONSIGNEDshelf3,,,,FALSE,
1531,06/13/2022,,678,Calvin,1+1+250+181,HVC_AST_CONSIGNEDshelf3,,,,FALSE,
1532,06/13/2022,,467,Calvin,240+9+20*3+11,HVC_AST_CONSIGNEDshelf3,,,,FALSE,
1533,06/13/2022,,266,Calvin,76,HVC_AST_3,,,,FALSE,
1534,06/13/2022,,466,Calvin,8+16+16+7,HVC_AST_3,,,,FALSE,
1535,06/13/2022,,193,Calvin,1200*2,HVC_AST_3,,,,FALSE,
1536,06/13/2022,,258,Calvin,30,HVC_AST_3,,,,FALSE,
1537,06/13/2022,,84,Calvin,10,HVC_AST_3,,,,FALSE,
1538,06/13/2022,,86,Calvin,4,HVC_RBFB_3,,,,FALSE,
1539,06/13/2022,,224,Calvin,26,HVC_RBFB_3,,,,FALSE,
1540,06/13/2022,,61,Calvin,20,HVC_RBFB_3,,,,FALSE,
1541,06/13/2022,,268,Calvin,14627+1093,HVC_RBFB_3,,,,FALSE,
1542,06/13/2022,,125,Calvin,8+8,HVC_AST_2,,,,FALSE,
1543,06/13/2022,,164,Calvin,8,HVC_AST_2,,,,FALSE,
1544,06/13/2022,,126,Calvin,35+11,HVC_AST_2,,,,FALSE,
1545,06/13/2022,,194,Calvin,55,HVC_AST_2,,,,FALSE,
1546,06/13/2022,,92,Calvin,40*5+34+16,HVC_AST_1,,,,FALSE,
1547,06/13/2022,,44,Calvin,35+1+2,HVC_AST_1,,,,FALSE,
1548,06/13/2022,,156,Calvin,2,HVC_AST_1,,,,FALSE,
1549,06/13/2022,,146,Calvin,2+2,HVC_AST_1,,,,FALSE,
1550,06/13/2022,,139,Calvin,17+12+10,HVC_AST_1,,,,FALSE,
1551,06/13/2022,,226,Calvin,36+5+40+1,HVC_AST_1,,,,FALSE,
1552,06/13/2022,,166,Calvin,12,HVC_AST_1,,,,FALSE,
1553,06/13/2022,,274,Calvin,24,HVC_AST_CAGE,,,,FALSE,
1554,06/13/2022,,271,Calvin,131+24,HVC_AST_CAGE,,,,FALSE,
1555,06/13/2022,,56,Calvin,23,HVC_AST_CAGE,,,,FALSE,
1556,06/13/2022,,419,Calvin,19,HVC_AST_CAGE,,,,FALSE,
1557,06/13/2022,,270,Calvin,136,HVC_AST_CAGE,,,,FALSE,
1558,06/13/2022,,193,Calvin,4+10,HVC_AST_CAGE,,,,FALSE,
1559,06/13/2022,,258,Calvin,24,HVC_AST_CAGE,,,,FALSE,
1560,06/13/2022,,313,Calvin,28,HVC_AST_CAGE,,,,FALSE,
1561,06/13/2022,,271,Calvin,200+63,HVC_AST_CAGE,,,,FALSE,
1562,06/13/2022,,270,Calvin,249+50,HVC_AST_CAGE,,,,FALSE,
1563,06/13/2022,,55,Calvin,494+45+20+23,HVC_CN_4,,,,FALSE,
1564,06/13/2022,,56,Calvin,61,HVC_CN_4,,,,FALSE,
1565,06/13/2022,,93,Calvin,21+3,HVC_CN_4,,,,FALSE,
1566,06/13/2022,,184,Calvin,25+15+64+39+64+28+20+61+64+63+12+19+64+57+64+64+64,HVC_CN_CAGE,,,,FALSE,
1567,06/13/2022,,96,Calvin,272+692,HVC_CN_3,,,,FALSE,
1568,06/13/2022,,106,Calvin,2,HVC_CN_5,,,,FALSE,
1569,06/13/2022,,628,Calvin,75,HVC_CN_6,,,,FALSE,
1570,06/13/2022,,114,Calvin,45+59,HVC_9,,,,FALSE,
1571,06/13/2022,,67,Calvin,131,HVC_9,,,,FALSE,
1572,06/13/2022,,192,Calvin,12+1+60,HVC_9,,,,FALSE,
1573,06/13/2022,,223,Calvin,273,HVC_9,,,,FALSE,
1574,06/13/2022,,346,Calvin,800*5,SMC_East dock,,,,FALSE,
1575,06/13/2022,,224,Calvin,800,SMC_East dock,,,,FALSE,
1576,06/13/2022,,343,Calvin,800*6,SMC_East dock,,,,FALSE,
1577,06/13/2022,,193,Calvin,5,Prod,,,,FALSE,
1578,06/13/2022,,259,Calvin,120,Prod,,,,FALSE,
1579,06/13/2022,,224,Calvin,180,iQC (non-conf),,,,FALSE,
1580,06/13/2022,,224,Calvin,800*6,868_IQC,,,,FALSE,
1581,06/13/2022,,120,Calvin,800*8,868_IQC,,,,FALSE,
1582,06/13/2022,,222,Calvin,800*6,868,B0,,,FALSE,
1583,06/13/2022,,96,Calvin,4500*2,868_IQC,,,,FALSE,
1584,06/13/2022,,222,Calvin,800*38,868,F8-F13,,,FALSE,
1585,06/13/2022,,224,Calvin,800*52,868,F8-F13,,,FALSE,
1586,06/13/2022,,120,Calvin,87,868,F10,,,FALSE,
1587,06/13/2022,,192,Calvin,1500+1440*7,868,F8-F13,,,FALSE,
1588,06/13/2022,,218,Calvin,4500*4,868,F8-F13,,,FALSE,
1589,06/13/2022,,120,Calvin,800*53,868,C15,,,FALSE,
1590,06/13/2022,,224,Calvin,800*(204+12),868,D2-D12,,,FALSE,12 plts at C7
1591,06/13/2022,,222,Calvin,120+680,868_IQC,,,,FALSE,
1592,06/13/2022,,224,Calvin,800*2,IQC,staging area,,,FALSE,
1593,06/13/2022,,218,Calvin,4500,IQC,staging area,,,FALSE,
1594,06/13/2022,,263,Calvin,500+440,IQC,staging area,,,FALSE,
1595,06/13/2022,,222,Calvin,320,IQC,staging area,,,FALSE,
1596,06/13/2022,,193,Calvin,400+1200*6+750+450,IQC,staging area,,,FALSE,
1597,06/13/2022,,222,Calvin,58+215+17,SMC_RBFB,,,,FALSE,
1598,06/13/2022,,343,Calvin,800,SMC_RBFB,,,,FALSE,
1599,06/13/2022,,224,Calvin,41+7,SMC_RBFB,,,,FALSE,
1600,06/13/2022,,131,Calvin,18+115,SMC_RBFB,,,,FALSE,
1601,06/13/2022,,346,Calvin,520,SMC_RBFB,,,,FALSE,
1602,06/13/2022,,222,Calvin,18+11,SMC_RBFB,,,,FALSE,
1603,06/13/2022,,111,Calvin,500+800,"SMC_RBFB, 868",,,,FALSE,
1604,06/13/2022,,343,Calvin,110+40,SMC_RBFB,,,,FALSE,
1605,06/13/2022,,86,Calvin,5+15,SMC_RBFB,,,,FALSE,
1606,06/13/2022,,139,Calvin,30+11,SMC_AST_1-1,,,,FALSE,
1607,06/13/2022,,226,Calvin,12,SMC_AST_2-1,,,,FALSE,
1608,06/14/2022,,628,Calvin,1800*5+1546+1525+716+100+29,HVC_floor,,,,FALSE,
1609,06/14/2022,,192,Calvin,686,HVC_floor,,,,FALSE,
1610,06/14/2022,,125,Calvin,8+8,HVC_AST_2,,,,FALSE,
1611,06/14/2022,,192,Calvin,12+1+60,HVC_9,,,,FALSE,
1612,06/14/2022,,628,Calvin,33+75,HVC_CN_6,,,,FALSE,
1613,06/14/2022,,222,Calvin,11+17+124+215+58+320,SMC_RBFB,,,,FALSE,
1614,06/14/2022,,86,Calvin,5+15,SMC_RBFB_2-1,,,,FALSE,
1615,06/14/2022,,86,Calvin,4,HVC_RBFB_3,,,,FALSE,
1616,06/14/2022,,146,Calvin,2+2,HVC_AST_1,,,,FALSE,
1617,06/14/2022,,146,Calvin,38+30*6+22+8,SMC_AST,,,,FALSE,
1618,06/14/2022,,229,Calvin,367+5+405+327+500+420,IQC,,,,FALSE,
1619,06/14/2022,,192,Calvin,1440*7+1500,868,F10-F11,,,FALSE,
1620,06/14/2022,,218,Calvin,4500*4,868,F12,,,FALSE,
1621,06/14/2022,,222,Calvin,800,868_IQC,,,,FALSE,
1622,06/14/2022,,222,Calvin,800*6,868,B0,,,FALSE,
1623,06/14/2022,,222,Calvin,800*38,868,F8-F12,,,FALSE,
1624,06/14/2022,,266,Calvin,233+499,IQC,,,,FALSE,
1625,06/14/2022,,273,Calvin,250+104,IQC,,,,FALSE,
1626,06/14/2022,,279,Calvin,86+250+89+250+116+59+23+28+2,IQC,,,,FALSE,
1627,06/14/2022,,315,Calvin,250+217+49+113+250+250+83+48+250+49+50+250+6,IQC,,,,FALSE,
1628,06/14/2022,,356,Calvin,32,IQC,,,,FALSE,
1629,06/14/2022,,466,Calvin,8,IQC,,,,FALSE,
1630,06/14/2022,,55,Calvin,494+45+20+23,HVC_CN_4,,,,FALSE,
1632,06/14/2022,,218,Calvin,4500+4500+4500+3367,HVC_floor,,,,FALSE,
1633,06/14/2022,,229,Calvin,100*2,HVC_AST_CONSIGNEDcage,,,,FALSE,
1634,06/14/2022,,273,Calvin,250*4+47+50+235+137+36+92+3+50,HVC_AST_CONSIGNEDshelf2,,,,FALSE,
1635,06/14/2022,,279,Calvin,7+199+191,HVC_AST_CONSIGNEDcage,,,,FALSE,
1636,06/14/2022,,315,Calvin,250*3+50*4+47+1+1,HVC_AST_CONshelf_2,,,,FALSE,
1637,06/14/2022,,315,Calvin,250+29+103+44,HVC_AST_CONshelf_2,,,,FALSE,
1638,06/14/2022,,356,Calvin,610+960,HVC_floor,,,,FALSE,
1639,06/14/2022,,466,Calvin,8+16+16+7,HVC_AST_3,,,,FALSE,
1640,06/14/2022,,266,Calvin,76,HVC_AST_3,,,,FALSE,
1641,06/15/2022,,169,Calvin,192*3+174,SMC_RBFB_2-1,,,,FALSE,
1642,06/15/2022,,325,Calvin,30*3,SMC_RBFB_2-1,,,,FALSE,
1643,06/15/2022,,554,Calvin,450*(36+19)+158,SMC_RBFB_2-1,,,,FALSE,
1644,06/15/2022,,554,Calvin,450*24,SMC_RBFB_3-1,,,,FALSE,
1645,06/15/2022,,479,Calvin,36*8+12,SMC_RBFB_2-1,,,,FALSE,
1646,06/15/2022,,224,Calvin,800*148,868,D2-D10,,,FALSE,
1647,06/15/2022,,224,Calvin,800*52,868,F8-F13,,,FALSE,
1648,06/15/2022,,224,Calvin,800*5,868_IQC,,,,FALSE,
1649,06/15/2022,,224,Calvin,7+41+476,SMC_RBFB_1-1,,,,FALSE,
1650,06/15/2022,,224,Calvin,26,HVC,,,,FALSE,
1651,06/15/2022,,224,Calvin,800,SMC_East dock,,,,FALSE,
1652,06/15/2022,,23,Calvin,113+198,SMC_RBFB,,,,FALSE,
1653,06/15/2022,,23,Calvin,1440*41,868,E8-E11,,,FALSE,
1654,06/15/2022,,114,Calvin,0,,,,,FALSE,All Material given to orders
1655,06/15/2022,,192,Calvin,148+280,HVC_floor,,,,FALSE,
1656,06/15/2022,,192,Calvin,12+1+60,HVC_9,,,,FALSE,
1657,06/15/2022,,192,Calvin,1440*6+1500,868,F11-F12,,,FALSE,
1658,06/15/2022,,193,Calvin,9+1200+1188,HVC,,,,FALSE,
1659,06/15/2022,,218,Calvin,778+4500+4500+4500,HVC,,,,FALSE,
1660,06/15/2022,,218,Calvin,4500*4,868,F12,,,FALSE,
1661,06/15/2022,,628,Calvin,1800*5+29+44+564+100+1525+75+33,HVC,,,,FALSE,
1662,06/17/2022,,24,Calvin,5+16+204,SMC_RBFB,,,,FALSE,
1663,06/17/2022,,24,Calvin,15+47,HVC,blk cart w/preassembled fans,,,FALSE,
1664,06/17/2022,,24,Calvin,3200,868_IQC,,,,FALSE,
1665,06/17/2022,,24,Calvin,3200*21,868,E8,,,FALSE,
1666,06/17/2022,,28,Calvin,47+200+71+217+52+175+3+105+58+1+69+57+86+46+3+11+10+100+6,868_IQC,plt w/several sml bxs,,,FALSE,
1667,06/17/2022,,28,Calvin,200*18+89+42+60+156+1,SMC_RBFB_4-1,,,,FALSE,
1668,06/17/2022,,28,Calvin,400*2+4800+257+1226,868_IQC,,,,FALSE,
1669,06/17/2022,,33,Calvin,24+20,SMC_RBFB_2-1,,,,FALSE,
1670,06/17/2022,,33,Calvin,288,868_IQC,,,,FALSE,
1671,06/17/2022,,33,Calvin,384*2+480*4,868,F13,,,FALSE,
1672,06/17/2022,,33,Calvin,288*30+384*8+480*3+240,868,E8-E12,,,FALSE,
1673,06/17/2022,,65,Calvin,15,SMC_RBFB_1-1,,,,FALSE,
1674,06/17/2022,,65,Calvin,40,868_IQC,,,,FALSE,
1675,06/17/2022,,65,Calvin,40*302,868,D2-D10,,,FALSE,
1676,06/17/2022,,83,Calvin,14+14+2,SMC_RBFB_2-1,,,,FALSE,
1677,06/17/2022,,83,Calvin,14*39+336+4+6+336,868_IQC,,,,FALSE,
1678,06/17/2022,,83,Calvin,336*22+203,868,E8-E11,,,FALSE,
1679,06/17/2022,,85,Calvin,8+10+1+26+13+18,SMC_RBFB,,,,FALSE,
1680,06/17/2022,,85,Calvin,90*119+89+1+30,868,D2-D10,,,FALSE,
1681,06/17/2022,,85,Calvin,90,868,E13,,,FALSE,
1682,06/17/2022,,85,Calvin,70,868,E8,,,FALSE,
1683,06/17/2022,,87,Calvin,101,SMC_RBFB_2-1,,,,FALSE,
1684,06/17/2022,,87,Calvin,90*2+60+12+60+20+90+50+19+10*4+2+1,868_IQC,,,,FALSE,
1685,06/17/2022,,87,Calvin,90*77,868,C6-C10,,,FALSE,
1686,06/17/2022,,87,Calvin,90*67,868,E8-E13,,,FALSE,
1687,06/17/2022,,87,Calvin,90*7,868,F8,,,FALSE,
1688,06/17/2022,,104,Calvin,13500+300*14+18+52+40+100+12,SMC,AST/CN lanes,,,FALSE,
1689,06/17/2022,,133,Calvin,(24*24)*7+24*13+20,SMC_Xena_1-1,,,,FALSE,
1690,06/17/2022,,133,Calvin,30*5+3+30+31+24+10+30*2,SMC_AST,,,,FALSE,
1691,06/17/2022,,133,Calvin,648*54+208,868,,,,FALSE,
1692,06/17/2022,,135,Calvin,21,SMC_AST/CN,,,,FALSE,
1693,06/17/2022,,135,Calvin,22*2*97,868,E14-F14,,,FALSE,
1694,06/17/2022,,149,Calvin,36+31+10+5+36,SMC_AST,,,,FALSE,
1695,06/17/2022,,149,Calvin,576*2,868_IQC,,,,FALSE,
1696,06/17/2022,,172,Calvin,22+110,SMC_AST,,,,FALSE,
1697,06/17/2022,,196,Calvin,600*3+200+110+13,SMC_AST,,,,FALSE,
1698,06/17/2022,,222,Calvin,18+17+11+124+215+58+320+322,SMC_RBFB_1-1,,,,FALSE,
1699,06/17/2022,,222,Calvin,780,868_IQC,,,,FALSE,
1700,06/17/2022,,222,Calvin,800*38,868,F8-F12,,,FALSE,
1701,06/17/2022,,222,Calvin,760,IQC,,,,FALSE,
1702,06/17/2022,,224,Calvin,800,IQC,,,,FALSE,
1703,06/17/2022,,224,Calvin,7+41+476,SMC_RBFB_1-1,,,,FALSE,
1704,06/17/2022,,224,Calvin,26,HVC_RBFB_3,,,,FALSE,
1705,06/17/2022,,224,Calvin,800+780+760+800+760+780,868_IQC,,,,FALSE,
1706,06/17/2022,,224,Calvin,800*(3+2),868,"row 0, row 1",,,FALSE,"3 plts in row0, 2 plts in row1"
1707,06/17/2022,,224,Calvin,800*196,868,D2-D10,,,FALSE,
1708,06/17/2022,,224,Calvin,800*52,868,F8-F13,,,FALSE,
1709,06/17/2022,,224,Calvin,800*4,Prod,,,,FALSE,
1710,06/17/2022,,227,Calvin,400*4+100+383+50+400*4+100*2+75+8,SMC_AST_3-1,,,,FALSE,
1711,06/17/2022,,232,Calvin,250*10+127,SMC_AST_1-1,,,,FALSE,
1712,06/17/2022,,235,Calvin,24+3+45+36*4+648,SMC_AST_3-1,,,,FALSE,
1713,06/17/2022,,238,Calvin,60*17+37,SMC_AST,,,,FALSE,
1714,06/17/2022,,238,Calvin,60*5+9+60*3+33,868_IQC,,,,FALSE,
1715,06/17/2022,,238,Calvin,60*18*4,868,D17,,,FALSE,
1716,06/17/2022,,280,Calvin,1280+1280+1234+26,SMC_AST_4-1,,,,FALSE,
1717,06/17/2022,,311,Calvin,1200*4+1200*3+600+78,SMC_AST_3-1,,,,FALSE,
1718,06/17/2022,,324,Calvin,239+832,SMC_RBFB,,,,FALSE,
1719,06/17/2022,,324,Calvin,1152*8+665+630+482+432+526+372+576,868,F8-F9,,,FALSE,
1720,06/17/2022,,335,Calvin,320*4+274,SMC_AST_3-1,,,,FALSE,
