orgID,oldID,Material,Description,PartTypeID,Material type,Material Group,Price,Price Unit,Notes
1,461,1125336,"Combo Assy, Motherboard+32C ES2 A0 CPU,",24,ZHLB,SM007,"1,116,110.00",1000,
1,462,1125338,"Assy, Tray, ASTORIA, Base Config, 32C ES",24,ZMOD,SM009,,,
1,463,1125366-01,"NIC, Diorite B0 FullRock 12GB with Googl",24,ZROH,02,0.00,1000,
1,464,1125366-02,"NIC, Diorite B0 FullRock 12GB with Googl",24,ZROH,SM009,0.00,1000,
1,465,1125366-04,"NIC, Diorite B0 FullRock 12GB with Googl",22,ZROH,02,0.00,1000,
1,466,1125367-01,"NIC, Diorite B0 FullRock 48GB with Googl",22,ZROH,02,0.00,1000,AST-CONSIGNED?
1,467,1125367-02,"NIC, Diorite B0 FullRock 48GB with Googl",1,ZROH,02,0.00,1000,
1,468,1125385,"Assy, Tray, Astoria, Genoa 32/200, Super",24,ZFRT,01,"2,255,990.00",1000,
1,469,1125397,"Assy, Tray, Astoria, Genoa 32/200, Super",24,ZFRT,01,"2,284,950.00",1000,
1,470,1125398,"Assy, Tray, Astoria, Genoa 32/200, Super",24,ZFRT,01,"2,721,510.00",1000,
1,471,1125399,"Assy, Tray, Astoria, Genoa 32/200, Super",24,ZFRT,01,"2,685,380.00",1000,
1,472,1125492,"Options Hard Drive, 19TB CMR, 21TB HSMR,",24,ZMOD,SM009,,,
1,473,1125494,"Options Hard Drive, 19TB CMR, 21TB HSMR,",24,ZMOD,SM009,,,
1,474,1125497,"Assy, Tray, Ikea 3.0/4.0, Rackback Slide",24,ZFRT,01,"4,914,470.00",1000,
1,475,1125499,"Assy, Tray, Ikea 3.0/4.0, Flatback Slide",24,ZFRT,01,"4,650,600.00",1000,
1,476,1126396,"Assy, Tray, ASTORIA, Base Config, 96C ES",24,ZMOD,SM009,,,
1,477,1127624,"Options, CSSD-PH2X, PCBA, 64GB Raw, 48GB",24,ZMOD,SM009,,,
1,478,1127742,"Option, Memory, 64GB, 10x4, 2Rx4 RANK, D",24,ZMOD,SM009,,,
1,479,1127795,"Fan/Blower  Fan Assembly Mech, 80x80x38",3,ZROH,05,0.00,1000,
1,482,1128743,"Assy, Tray, Xena, Siryn 160/3.0, 1x64GB/",24,ZFRT,01,0.00,1000,
1,483,1128745,"Assy, Tray, Xena, Siryn 160/3.0, 1x64GB/",24,ZFRT,01,0.00,1000,
1,484,1128753,"Assy, Tray, Xena, Siryn 160/3.0, 1x64GB/",24,ZFRT,01,"3,476,810.00",1000,
1,485,1128755,"Assy, Tray, Xena, Siryn 160/3.0, Base Co",24,ZMOD,SM009,,,
1,486,1129148,"Assy, Tray, Xena, Siryn 160/3.0, 1x64GB/",24,ZFRT,01,"3,586,450.00",1000,
1,487,1129195,"ASM, Bay Air Baffle Module",3,ZROH,05,0.00,1000,
1,488,1129195-FLG,"Assy, Bay Air Baffle Module (25% opening",24,ZROH,05,0.00,1000,
1,489,1129298,"Assy, CPU Heatsink, 4 Al Finstack, 6 Cu",3,ZROH,05,"60,849.54",1000,
1,490,1129299,"Assy, CPU Heatsink, 3 Al Finstack, 6 Cu",3,ZROH,05,"15,128.79",1000,
1,491,1129511,"Assy, Diorite FullRock 12GB, 1x200GbE NI",24,ZMOD,SM009,,,
1,493,1129809,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,411,956.18",1000,
1,505,1130879,"Combo Assy, Motherboard+96C PC-B0 CPU, ASTOR",27,ZHLB,SM007,"1,253,277.58",1000,
1,506,1130884-01,Power Cable. Astoria GULP PVT,24,ZROH,05,0.00,1000,
1,514,1131162,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,174,691.10",1000,
1,515,1131169,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,154,386.78",1000,
1,516,1131172,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,504,096.60",1000,
1,518,1131196,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,155,938.70",1000,
1,519,1131198,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,154,386.78",1000,
1,520,1131200,"Assy, Tray, Astoria, Genoa 96/320, Super",24,ZFRT,01,"2,533,563.23",1000,
1,521,1131202,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,479,086.77",1000,
1,526,1131548,"Packaging, Top Level Assembly, Truck Pac",24,ZROH,02,0.00,1000,
1,527,1131563-01,"Assy, PDB Power Module, Gulp 1500W, Delt",24,ZFRT,01,"197,580.00",1000,
1,529,1131567,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,0.00,1000,
1,530,1131569,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,0.00,1000,
1,534,1131604,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,154,386.78",1000,
1,535,1131608,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,0.00,1000,
1,536,1131610,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,173,596.80",1000,
1,537,1131613,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,504,096.60",1000,
1,538,1131616,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,0.00,1000,
1,539,1131618,"Assy, Tray, Astoria, Genoa 96/320, Mid G",24,ZFRT,01,"2,504,096.60",1000,
1,542,1132029-01,"Assy, PCIe Cable, 1 x16 Short IO Adapter",20,ZROH,05,0.00,1000,
1,543,1132030-01,"Assy, PCIe Cable, 1 x16 Short IO Adapter",24,ZROH,05,0.00,1000,
1,544,1132115,"Assy, Tray, Xena, Siryn 160/3.0, 1x128GB",24,ZFRT,01,"2,412,270.00",1000,
1,546,1132967-01,Samsung SSD PM9A2 512GByte in M.2 2280,24,ZROH,05,0.00,1000,
1,547,1133703,"Assy, Tray, Conan, 1xAltra 64/3.0, 1x64G",24,ZFRT,01,0.00,1000,
1,548,1133714,"Assy, Tray, Conan, 1xAltra 64/3.0, Base",24,ZHLB,05,0.00,1000,
1,549,1134342,"LABEL, SYSTEM, Rackback, FXN,COO USA (wi",11,ZROH,05,1.30,1000,"IMS tag may list rolls.  If so, multiply by 1000 for labels"
1,550,1134343,"LABEL, SYSTEM, Flatback, FXN,COO USA (wi",11,ZROH,05,0.00,1000,
1,551,12000321-10,"Options, Programmed part, BIOS, Rackback",24,ZROH,03,"1,290.00",1000,
1,552,16000515-01,"Cable, TEST, RECTIFIER-TO-2x+48V INPUT,w",24,ZROH,02,0.00,1000,
1,553,16000516-01,"Cable, HDMI, R/A Type A Male-to- Standar",24,ZMOD,05,,,use PCB042C00036-2 instead
1,554,16000652-01,"Cable, SATA 22-pin Combo, 30AWG x 2-Pair",15,ZROH,03,"3,090.00",1000,
1,555,16001180-01,"Cable, HDMI,  Type D Male-to-Male, 19p,",24,ZROH,05,"3,790.00",1000,
1,556,1A21B7Q00-600-G,TOP-SLIDE-RAIL-ASSY,24,ZROH,MG7300,"28,550.00",1000,
1,557,1A22DSN00-600-G,01_FOXCONN-25HDD-CARRIER_CUPID,24,ZROH,MG7300,"2,030.00",1000,
1,558,1A424VP00-600-G,"SKX-EP NARROW NON-FABRIC CPU CARRIEP,N/A",24,ZROH,MG7300,430.00,1000,
1,559,1A52ND300-600-G,Groot SKU4 MODX BOM for B04-I6VD1-WI,24,ZROH,MG7300,"293,950.00",1000,
1,560,1B311NV00-600-G,2_FAN-HOLDER_AGLAIA,24,ZROH,MG7300,274.17,1000,
1,561,1B435U100-600-G,1_OCP-DUMMY_PURLEY.PRT,24,ZROH,MG7300,60.00,1000,
1,562,1B51LLJ00-600-G,PULL TAB,24,ZROH,MG7300,365.00,1000,
1,563,2331670-2,"Cable, Power, PDBB to Mobo, Length 102mm",8,ZROH,UMOTHR,"6,980.00",1000,
1,564,2388758-1,"Assy, PCIe Cable, 1xShort IO Adapter, on",12,ZROH,05,"72,300.00",1000,
1,565,2388812-1,"Assy, PCIe cable, 1xShort IO Adapter, 1",24,ZROH,05,"102,800.00",1000,
1,566,2404258-2,"Cable, Power, PDBB to Big Gulp Power mod",24,ZROH,05,0.00,1000,
1,567,25000815-03,"Options, CSSD, Secure Case, Sandforce 22",24,ZROH,03,"32,320.00",1000,
1,568,25000839-03,"Options, CSSD, Secure Case, Sandforce 22",24,ZROH,03,0.00,1000,
1,569,27000081-01,"Option, Memory, 32GB, 2Rx4 RANK, DDR4-24",24,ZROH,03,"158,000.00",1000,
1,570,27000110-01,"Option, Memory, 32GB, 2Rx4 RANK, DDR4-24",24,ZROH,03,0.00,1000,
1,571,27000111-01,"Option, Memory, 32GB, 2Rx4 RANK, DDR4-24",24,ZROH,03,0.00,1000,
1,572,27000116-01,"Option, Memory, 32GB, 2Rx4 RANK, DDR4-24",24,ZROH,03,0.00,1000,
1,573,27000117-01,"Option, Memory, 32GB, 2Rx4 RANK, DDR4-24",24,ZROH,03,0.00,1000,
1,574,27000120-01,"Option, Memory, 32GB, 2Rx4 RANK, DDR4-24",24,ZROH,03,0.00,1000,
1,575,27000121-01,"Option, Memory, 32GB, 2Rx4 RANK, DDR4-24",24,ZROH,03,0.00,1000,
1,576,2A2100G00-000-G,SCREW,24,ZROH,MG7300,50.71,1000,
1,577,2A270JW00-600-G,9_SCREW-FRONT_TWITTER-RAIL.PRT,24,ZROH,MG7300,92.50,1000,
1,578,2A583DF00-600-G,9_SCREW-632-L4_806,24,ZROH,MG7300,20.00,1000,
1,579,2A585MV00-G0K-G,"Screw, UNC 6-32, L5",18,ZROH,MG7300,0.00,1000,
1,580,2A587PN00-600-G,"Screw, U4-40*6.35(WASHER)-P(NI)STEEL",24,ZROH,05,240.00,1000,
1,581,2J071PN00-600-G,8_GASKET-OCP_PURLEY.PRT,24,ZROH,MG7300,195.00,1000,
1,582,2RK01P010EWA,BASE FOR 42U-RACK  SERVER,24,ZROH,MG7300,"198,512.86",1000,
1,583,2RK01P051EWA,L-FRAME FOR 42U-RACK  SERVER,24,ZROH,MG7300,"35,768.00",1000,
1,584,2RK01P060EWA,B-L-FRAME  FOR 42U-RACK  SERVER,24,ZROH,MG7300,"37,090.00",1000,
1,585,2RK01P070EWA,ROOF FOR 42U-RACK  SERVER,24,ZROH,MG7300,"65,999.17",1000,
1,586,2RK01P090EWA,CROSSBEAM-2 FOR 42U-RACK  SERVER,24,ZROH,MG7300,"23,609.38",1000,
1,587,2RK01P101EWA,R-FRAME FOR 42U-RACK  SERVER,24,ZROH,MG7300,"35,768.46",1000,
1,588,2RK01P110EWA,B-R-FRAME FOR 42U-RACK  SERVER,24,ZROH,MG7300,"37,090.63",1000,
1,589,2RK01P191EWA,B-MOUNTING-PROFILE  FOR 42U-RACK  SERVER,24,ZROH,MG7300,"43,376.32",1000,
1,590,2RK01P310EWA,TIE-DOWN-KIT-F FOR 42U-RACK  SERVER,24,ZROH,MG7300,"24,043.51",1000,
1,591,2RK01P334EWA,TOP-ANTI-TILT-LEGS FOR 42U-RACK  SERVER,24,ZROH,MG7300,"49,745.88",1000,
1,592,2RK01P510EWA,TOP-LOCK-BKT FOR 42U-RACK  SERVER,24,ZROH,MG7300,"18,217.03",1000,
1,593,2RK01P650EWA,CROSSBEAM-MID-RIB  FOR 42U-RACK  SERVER,24,ZROH,MG7300,"26,605.00",1000,
1,594,2RK01P670EWA,CROSSBEAM-MID FOR 42U-RACK  SERVER,24,ZROH,MG7300,"37,115.00",1000,
1,595,2RK01P761EWA,BUSH-OD8-5 FOR 42U-RACK  SERVER,24,ZROH,MG7300,"16,190.97",1000,
1,596,2RK01P803EWA,WHIP-MOUNT-BKT FOR 42U-RACK  SERVER,24,ZROH,MG7300,"36,247.94",1000,
1,597,2RK01P870EWA,SIDE-PANEL-HOOK-1 FOR 42U-RACK  SERVER,24,ZROH,MG7300,"22,595.71",1000,
1,598,2RK01P875EWA,SIDE-PANEL-HOOK-2_ORACLE,24,ZROH,MG7300,"22,595.71",1000,
1,599,2RK01P880EWA,SPACER-BKT FOR 42U-RACK  SERVER,24,ZROH,MG7300,"28,919.00",1000,
1,600,2RK04P170EWA,F-ROOF-PANEL FOR 42U-RACK  SERVER,24,ZROH,MG7300,"59,594.12",1000,
1,601,2RK04P180EWA,R-ROOF-PANEL FOR 42U-RACK  SERVER,24,ZROH,MG7300,"39,041.76",1000,
1,602,2RK04P240EWA,T_SIDE-PANEL FOR 42U-RACK  SERVER,24,ZROH,MG7300,"101,512.78",1000,
1,603,2RK04P520EWA,TOP-B_SIDE-PANEL FOR 42U-RACK  SERVER,24,ZROH,MG7300,"75,891.11",1000,
1,604,2SR-WZ01EWA,PARTS BULK 1  FOR 42U-RACK  SERVER,24,ZROH,MG7300,"125,285.83",1000,
1,605,2SR-WZ02EWA,PARTS BULK 2  FOR 42U-RACK  SERVER,24,ZROH,MG7300,"74,816.00",1000,
1,606,350743W00-245-G,"Cable, BP power cable",24,ZROH,MG7300,"2,310.00",1000,
1,607,350746700-GEF-G,"AC Power Cord,1.5M, IEC C13-C14",24,ZROH,MG7300,"1,272.50",1000,
1,608,35121DL00-245-G,"Cable,SKU4 cable Slimline",24,ZROH,MG7300,"13,200.00",1000,
1,609,367691077,"Cable, HDMI, Power,Dioriteto Dedicated",3,ZROH,05,740.00,1000,
1,610,3A027QB00-600-G,"BOX, RSC, 38.63X 23.00 X 7.99",18,ZROH,MG7300,"4,630.00",1000,
1,611,3A101JP00-600-G,CORRUGATED ACCESSORY,24,ZROH,MG7300,620.00,1000,
1,612,3AJ13-004,9_SCREW-6-32-L5,24,ZROH,MG7300,91.67,1000,
1,613,3AJ13-030,"SCREW,M3 L=4",24,ZROH,MG7300,546.25,1000,
1,614,3B298HU00-600-G,REAR FOAM INSERT,24,ZROH,MG7300,430.00,1000,
1,615,3B298Q900-600-G,BOTTOM FRONT CUSHION,24,ZROH,MG7300,"2,300.00",1000,
1,616,3B298QA00-600-G,BOTTOM REAR CUSHION,24,ZROH,MG7300,"2,300.00",1000,
1,617,3B298U800-600-G,TOP FRONT CUSHION,24,ZROH,MG7300,"1,710.00",1000,
1,618,3B298U900-600-G,TOP REAR CUSHION,24,ZROH,MG7300,"1,740.00",1000,
1,619,3C037GC00-600-G,Product label_ 40X40 BLANK,24,ZROH,MG7300,55.00,1000,
1,620,3C037QY00-600-G,LABEL_PCI-E_25GE_Dual port 0-9,18,ZROH,MG7300,935.00,1000,
1,621,3C037R000-600-G,Twins BD_OCP25G_Mezz_Card_IO_Label,24,ZROH,MG7300,443.27,1000,
1,622,3C037R100-600-G,8_AIC 0-4 label,24,ZROH,MG7300,685.00,1000,
1,623,3C037R200-600-G,NVMe HDD number 0-11 LBL,24,ZROH,MG7300,"1,590.00",1000,
1,624,3C037RP00-600-G,R1-Groot-HDD Sequence Label_10,24,ZROH,MG7300,370.00,1000,
1,625,3C0398W00-G0D-G,"Label, Agency, 78mm x 50mm, Metalized Si",11,ZROH,05,178.74,1000,
1,626,3C0398Y00-G0D-G,"Label, Agency, 78mm x 50mm, Metalized Si",18,ZROH,05,203.95,1000,
1,627,42000834-10,"Option, PCIe, NIC, 1 Port, 1x50GE zQSFP,",12,ZROH,05,"90,000.00",1000,
1,628,42000834-11,"Option, PCIe, NIC, 1 Port, 1x50GE zQSFP,",13,ZROH,03,"96,000.00",1000,
1,629,42000839-11,"Assy, PCBA, NIC, 1 Port, 1x100GE zQSFP,",12,ZROH,02,"90,000.00",1000,
1,630,42000839-12,"Assy, PCBA, NIC, 1 Port, 1x100GE zQSFP,",6,ZROH,02,"96,000.00",1000,
1,631,42001362-04,"Option, Assy, PCBA, IceFyre, Broadwell D",24,ZROH,03,0.00,1000,
1,632,42001364-05,"Option, Assy, PCBA, Rackback, Choose 1",24,ZROH,05,"190,920.00",1000,
1,633,42001364-06,"Option, Assy, PCBA, Rackback, Choose 1",24,ZROH,03,"191,300.00",1000,
1,634,42001364-07,"Option, Assy, PCBA, Rackback, Choose 1",24,ZROH,03,0.00,1000,
1,635,42001365-06,"PCBA, Flatback, MOSFET fix",24,ZROH,03,0.00,1000,
1,636,42001365-07,"PCBA, Flatback, MOSFET fix",24,ZROH,03,"192,290.00",1000,
1,637,42001504-02,"Assy, PCBA, .975"" x .35"", Temp Sensor, T",15,ZROH,03,"2,560.00",1000,
1,638,460506700-548-G,Groot and Twins CPU AL standard heatsink,24,ZROH,MG7300,"12,053.33",1000,
1,639,490208U00-553-G,AVC 4056 fan,24,ZROH,MG7300,"5,940.00",1000,
1,640,7346829A0WD,SHIP KIT PARTS  FOR 42U-RACK  SERVER,24,ZROH,MG7300,"76,814.17",1000,
1,641,7D061H100-600-G,8_FAN-RUBBER_806-A,24,ZROH,MG7300,101.46,1000,
1,642,7D061QG00-H60-G,"Silicone Rubber Foot,N/A,R1004W-BVG,G,00",12,ZROH,MG7300,146.33,1000,
1,643,7G763-01,PE&EPE-BAG,24,ZROH,MG7300,800.00,1000,
1,644,7J03A-01,PSU Label,24,ZROH,MG7300,304.80,1000,
1,645,7J773-01,Mod1 SN Label,24,ZROH,MG7300,18.33,1000,
1,646,7JB31-002,7JB31-002 Label,24,ZROH,MG7300,186.67,1000,
1,647,7Q001-39,"Pallet, 9-block-alt 1200x1000-FXN",18,ZROH,MG7300,"13,326.94",1000,
1,648,7Q002-01,BAG DESICCANT(100g),24,ZROH,MG7300,480.00,1000,
1,649,80030DB00-220-G,"RDIMM,DDR4,32GB,Hynix,HMA84GR7JJR4N-WM",24,ZROH,MG7300,"118,000.00",1000,
1,650,81080N800-026-G,"SSD,1.92TB,Samsung,MZQLB1T9HAJR-00003",24,ZROH,MG7300,"338,000.00",1000,
1,651,855538-001,TAPE (BOX LABEL) 72x914m,24,ZROH,MG7300,0.92,1000,
1,652,860206E00-289-G,Liteoon CRPS 800W power module,24,ZROH,MG7300,"66,150.00",1000,
1,653,900768,"RIVET, C'SUNK HD, 1/8 STL SK42BS",24,ZROH,02,0.00,1000,
1,654,900864,"SCREW, PHP, 6-32 X .38 SQ CONE, STL ZI",17,ZROH,05,49.17,1000,
1,655,901359,"NUT, SELF CLINCH, 6-32-0 UNC",24,ZROH,02,0.00,1000,
1,656,BO2-H1,insert nut for EMC Baffle,24,ZROH,05,20.00,1000,
1,657,P1310AA10286-1,"Cable, SATA 22-pin Combo, 30AWG x 2-Pair",24,ZROH,05,0.00,1000,
1,658,PCB012700386-1Q,"Cable, Power, PDBB to Big Gulp Power mod",24,ZROH,05,0.00,1000,
1,659,PCB012700386-2,Izumi Busbar Cable with Ferrite,5,ZROH,05,"12,500.00",1000,same as 1130884-01 (which is not in SAP?)
1,660,PCB012800385-4,"Cable, Power, PDBB to Mobo, Length 102mm",8,ZROH,05,"9,480.00",1000,
1,661,PCB042100447-2,"Cable, HDMI, Type D Male-to-Male, 19p, 3",24,ZROH,05,"3,790.00",1000,
1,662,PCB042C00036-2,"Cable, HDMI, R/A Type A Male-to- Standar",8,ZROH,UMOTHR,"3,670.00",1000,comes in as GPN 16000516-01
1,663,RHMAD-0065,"Cable, HDMI, R/A Type A Male-to- Standar",24,ZROH,05,0.00,1000,
1,664,SWS-1098191,Rackback SWS model 0,24,ZHLB,SM007,0.00,1000,
1,665,TI-SATA2200285,"Cable, SATA 22-pin Combo, 30AWG x 2-Pair",24,ZROH,03,"3,070.00",1000,
1,667,07118220,"PAD, SILOCONE, ADHESIVE BACKED .50 X .50",24,ZROH,05,0.00,1000,
1,668,07123639,"SCR,CAPTIVE,PEM PFHV-632-0-CN",24,ZROH,05,0.00,1000,
1,669,07128267,"BRACKET, RETAINER, NIC, ICEFYRE",24,ZROH,05,0.00,1000,
1,670,1074555,"Assy, Ola Bracket V2, GSSD, Warthog",24,ZROH,05,0.00,1000,
1,671,1090960,"Hard Drive, Paris-C 18TB HSMR, 7200RPM,",13,ZROH,03,0.00,1000,
1,672,1098731,"Assy, Tray, Ikea 3.0/4.0,RB,heatSpreader",24,ZFRT,01,"4,588,270.00",1000,
1,673,1111769,"LABEL, SYSTEM, Rackback, COO USA (with K",24,ZROH,05,0.00,1000,
1,674,1111771,"LABEL, SYSTEM, Flatback, COO USA (with K",24,ZROH,05,0.00,1000,
1,675,1111775,"LABEL, SYSTEM, Rackback, COO NLD (with K",24,ZROH,05,0.00,1000,
1,676,1111777,"LABEL, SYSTEM, Flatback, COO NLD (with K",24,ZROH,05,0.00,1000,
1,677,1113291,"Bumper, CPU Baffle, Conan",24,ZROH,05,0.00,1000,
1,678,1116885-01,"Memory, 128GB, Hynix-Renesas-TI, DDR5-48",1,ZROH,02,0.00,1000,
1,679,1116886-01,"Memory, 128GB, Hynix-Rambus-Renesas, DDR",1,ZROH,02,0.00,1000,
1,680,1117606-01,"Packaging, Top Level Assembly, Truck Pac",24,ZROH,04,0.00,1000,
1,681,1129857,"Assy, Tray, Ikea 3.0/4.0, Rackback-VE Sl",24,ZFRT,01,"4,724,990.00",1000,
1,682,1129866,"Assy, Tray, Ikea 4.0 RBS, Flatback-VE Sl",24,ZFRT,01,"4,441,410.00",1000,
1,683,2404258-3,"Cable, Power, PDBB to Big Gulp Power mod",24,ZROH,05,0.00,1000,
1,684,1128685-02,"Assy, PCBA, Redback, PVT",4,ZROH,03,0.00,1000,
1,685,1128691-02,"Assy, PCBA, Yellowback, PVT",4,ZROH,03,0.00,1000,
1,686,1133336,"Ampere Scalable Processors, 160/3.0GHz,",1,ZROH,,0.00,1000,
1,688,1111603-01,"Memory, 64GB, Samsung-IDT/Rambus-MPS, DD",22,ZROH,02,0.00,1000,
1,689,1125367-04,"NIC, Diorite B0 FullRock 48GB with Googl",21,ZROH,02,0.00,1000,AST-A???
1,690,1098745-03,"CSSD-PH2X, PCBA, 512GB Raw, 400GB Useabl",19,ZROH,05,"79,240.00",1000,
1,691,1137088,"Packaging, Top Level Assembly, Truck Pac",23,ZROH,02,0.00,1000,
1,692,42000839-14,"Assy, PCBA, NIC, 1 Port, 1x100GE zQSFP,",6,ZROH,03,"96,000.00",1000,
1,693,1119241-03,"Motherboard, PCBA, Xena, Meg6G, OSP, pre",27,ZHLB,05,"1,127,650.00",1000,
1,694,1119243-02,"Assy, Agora-V2ND, DC-SCM, Xena, pre-EVT2",18,ZHLB,05,"233,510.00",1000,
1,695,1103638-06,"Motherboard, PCBA, Conan, PCB Meg6G_HVLP",27,ZHLB,05,"967,600.00",1000,
1,696,1111604-01,"Memory, 64GB, Samsung-MTG-S.LSI, DDR5-48",22,ZROH,02,0.00,1000,
1,697,1120159-01,"Assy, Warthog, PCIe Gen4 x8, 4096GB TLC,",22,ZROH,02,"605,180.00",1000,
1,698,10162405-1S2007LF,"Cable, Power, PDBB to Big Gulp Power mod",4,ZROH,05,"16,280.00",1000,
1,699,1132154,"14/96/Estimated 400W PR:PVT, OPN 100-000",24,ZROH,UMOTHR,0.00,1000,L6 part stored in HVC
1,700,1088368-09,Astoria_Super Big Gulp_PDB_brick_Scout B,22,ZHLB,SM007,"136,570.00",1000,
1,701,1136475,CPU Heatsink,4,ZROH,03,"548,340.00",1000,
1,702,42001364-09,"Assy, PCBA, RackBack, MOSFET Fix, STPRDC",15,ZROH,03,"205,000.00",1000,
1,703,1134400,"Assy, x16x16 IO Module",4,ZROH,05,0.00,1000,
1,704,1125366-05,"NIC, Diorite B1 FullRock 12GB with Googl",22,ZROH,02,0.00,1000,
1,705,1136048-01,"Assy, PCBA, RackBack, MOSFET Fix, STPRDC",15,ZROH,03,0.00,1000,
1,706,1136152-01,"Assy, PCBA, Flatback, MOSFET Fix, STPRDC",15,ZROH,03,0.00,1000,
1,707,1119041-04,Astoria_AGORA_V2AH_PVT1(MEGTRON 4S+RG311,18,ZROH,SM007,0.00,1000,
1,708,1119241-04,"Motherboard, PCBA, Xena, Meg6G, OSP, EVT",18,ZHLB,05,0.00,1000,
1,709,1119243-03,"Assy, Agora-V2ND, DC-SCM, Xena, EVT, RoH",18,ZHLB,05,0.00,1000,
1,710,1123889-03,Astoria_Mid Gulp_PDB_brick_Scout Build_1,22,ZHLB,SM007,0.00,1000,
1,711,1125367-05,"NIC, Diorite B1 FullRock 48GB with Googl",1,ZROH,02,0.00,1000,
1,712,1136708,"Combo Assy, Motherboard+96C PRD 96C Geno",18,ZHLB,SM007,0.00,1000,
1,713,1141682,"Plastic, CPU Carrier, Siryn, Xena",4,ZROH,05,0.00,1000,
1,714,1142853-01,"Memory, 32GB, Samsung-MTG-S.LSI, DDR5-48",19,ZROH,02,,,
1,715,1142855-01,"Memory, 32GB, Samsung-IDT/Rambus-MPS, DD",18,ZROH,03,,,
1,716,1142856-01,"Memory, 32GB, Samsung-IDT/Rambus-MPS, DD",18,ZROH,03,,,
1,717,1142857-01,"Memory, 32GB, Samsung-IDT/Rambus-MPS, DD",18,ZROH,03,,,
1,718,1142877-01,"Memory, 32GB, Micron-Renesas-TI, DDR5, 4",18,ZROH,02,,,
1,719,1142878-01,"Memory, 32GB, Micron-Montage/Renesas-MPS",18,ZROH,03,,,
1,720,1142885-01,"Memory, 64GB, Micron-Montage/Renesas-MPS",18,ZROH,03,,,
1,721,1142886-01,"Memory, 64GB, Micron-Renesas-Renesas, DD",18,ZROH,02,,,
1,722,1142972-01,"Memory, 64GB, Samsung-Rambus-MPS, DDR5,",22,ZROH,02,,,
1,723,1142975-01,"Memory, 64GB, Samsung-IDT/Rambus-MPS, DD",18,ZROH,03,,,
1,724,1142977-01,"Memory, 64GB, Samsung-IDT/Rambus-MPS, DD",18,ZROH,03,,,
1,725,1142978-01,"Memory, 64GB, Samsung-IDT/Rambus-MPS, DD",18,ZROH,03,,,
1,726,1142979-01,"Memory, 64GB, Samsung-Montage-S.LSI, DDR",18,ZROH,03,,,
1,727,1142843-01,"Memory,32GB,Samsung-Rambus-MPS,DDR5-4800",22,ZROH,02,,,
1,728,1123527,LAIRD_GOG-LT21CJ3941A,18,ZROH,01,0.00,1000,
1,729,1046498-02,AMD GPU,24,,,,,L6/L10 keeping constant inventory on this item for Jia-Yean Koh (CM?)
1,730,BDYTHT-161- 486-1,"BRADY3"" CORE METALLIZED HIGH ADHESION MA",11,ZROH,05,,,
1,731,1092676-01,"Fan, 40x40x28 mm, 25000 RPM, 10.8V-12.6V",4,ZROH,05,0.00,1000,"DO NOT CONFUSE WITH 1092676, which looks similar!!!!"
1,732,42000834-12,"Assy, PCBA, NIC, 1-Port, 1x50GE zQSFP, I",13,ZROH,03,,,
